"","X","FID","COMID","FDATE","RESOLUTION","GNIS_ID","GNIS_NAME","LENGTHKM","REACHCODE","FLOWDIR","WBAREACOMI","FTYPE","FCODE","SHAPE_LENG","ENABLED","GNIS_NBR","LCM_Reach"
"139",139,138,23752374,"2/13/01 0:00","Medium",1148972,"Salmon Creek",0.815,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.009465016,TRUE,0,"Middle Fork Reach D"
"140",140,139,23752376,"2/13/01 0:00","Medium",1148972,"Salmon Creek",0.645,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.007448147,TRUE,0,"Middle Fork Reach D"
"141",141,140,23752378,"2/13/01 0:00","Medium",1148972,"Salmon Creek",0.527,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.006199347,TRUE,0,"Middle Fork Reach D"
"142",142,141,23752380,"2/13/01 0:00","Medium",1148972,"Salmon Creek",0.349,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.004356443,TRUE,0,"Middle Fork Reach D"
"143",143,142,23752382,"2/13/01 0:00","Medium",1148972,"Salmon Creek",0.602,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.00726933,TRUE,0,"Middle Fork Reach D"
"144",144,143,23752384,"2/13/01 0:00","Medium",1148972,"Salmon Creek",0.79,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.008804801,TRUE,0,"Middle Fork Reach D"
"145",145,144,23752386,"2/13/01 0:00","Medium",1148972,"Salmon Creek",0.541,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.006337413,TRUE,0,"Middle Fork Reach D"
"146",146,145,23752418,"2/13/01 0:00","Medium",1148972,"Salmon Creek",0.801,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.008370995,TRUE,0,"Middle Fork Reach D"
"147",147,146,23752420,"2/13/01 0:00","Medium",1148972,"Salmon Creek",0.376,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.004667275,TRUE,0,"Middle Fork Reach D"
"148",148,147,23752422,"2/13/01 0:00","Medium",1148972,"Salmon Creek",0.561,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.006443571,TRUE,0,"Middle Fork Reach D"
"149",149,148,23752424,"2/13/01 0:00","Medium",1148972,"Salmon Creek",3.177,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.037445038,TRUE,0,"Middle Fork Reach D"
"150",150,149,23752426,"2/13/01 0:00","Medium",1148972,"Salmon Creek",0.23,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.002856863,TRUE,0,"Middle Fork Reach D"
"151",151,150,23752428,"2/13/01 0:00","Medium",1148972,"Salmon Creek",3.077,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.033695058,TRUE,0,"Middle Fork Reach D"
"152",152,151,23752430,"2/13/01 0:00","Medium",1148972,"Salmon Creek",5.675,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.064214699,TRUE,0,"Middle Fork Reach D"
"153",153,152,23752432,"2/13/01 0:00","Medium",1148972,"Salmon Creek",0.156,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.001873737,TRUE,0,"Middle Fork Reach D"
"154",154,153,23752434,"2/13/01 0:00","Medium",1148972,"Salmon Creek",0.773,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.007898334,TRUE,0,"Middle Fork Reach D"
"155",155,154,23752436,"2/13/01 0:00","Medium",1148972,"Salmon Creek",0.403,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.004606151,TRUE,0,"Middle Fork Reach D"
"156",156,155,23752448,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",2.209,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.027241176,TRUE,0,"Middle Fork Reach D"
"157",157,156,23752446,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",0.047,1.709e+13,"With Digitized",23756306,"ArtificialPath",55800,0.000580327,TRUE,0,"Middle Fork Reach D"
"158",158,157,23752450,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",3.088,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.032618612,TRUE,0,"Middle Fork Reach D"
"159",159,158,23752452,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",1.621,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.016903641,TRUE,0,"Middle Fork Reach D"
"160",160,159,23752454,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",2.433,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.026333486,TRUE,0,"Middle Fork Reach D"
"161",161,160,23752456,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",1.076,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.012253037,TRUE,0,"Middle Fork Reach D"
"162",162,161,23752458,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",0.811,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.008526047,TRUE,0,"Middle Fork Reach D"
"163",163,162,23752460,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",1.709,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.020215574,TRUE,0,"Middle Fork Reach D"
"164",164,163,23752462,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",1.302,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.013105907,TRUE,0,"Middle Fork Reach D"
"165",165,164,23752464,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",0.741,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.007357118,TRUE,0,"Middle Fork Reach D"
"166",166,165,23752466,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",0.334,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.003187996,TRUE,0,"Middle Fork Reach D"
"167",167,166,23752468,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",0.745,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.007590582,TRUE,0,"Middle Fork Reach D"
"168",168,167,23752470,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",0.553,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.00539324,TRUE,0,"Middle Fork Reach D"
"169",169,168,23752472,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",2.172,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.02183242,TRUE,0,"Middle Fork Reach D"
"170",170,169,23752474,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",0.643,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.006159829,TRUE,0,"Middle Fork Reach D"
"171",171,170,23752476,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",1.275,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.013663774,TRUE,0,"Middle Fork Reach D"
"172",172,171,23752478,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",1.939,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.021040629,TRUE,0,"Middle Fork Reach D"
"173",173,172,23752480,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",0.689,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.008456924,TRUE,0,"Middle Fork Reach D"
"174",174,173,23752482,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",1.94,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.022155571,TRUE,0,"Middle Fork Reach D"
"175",175,174,23752484,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",0.482,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.005492441,TRUE,0,"Middle Fork Reach D"
"176",176,175,23752486,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",0.274,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.003386714,TRUE,0,"Middle Fork Reach D"
"177",177,176,23752488,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",0.524,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.005977456,TRUE,0,"Middle Fork Reach D"
"178",178,177,23752490,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",0.129,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.001418751,TRUE,0,"Middle Fork Reach D"
"179",179,178,23752492,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",4.245,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.047822345,TRUE,0,"Middle Fork Reach D"
"180",180,179,23752494,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",0.756,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.00814901,TRUE,0,"Middle Fork Reach D"
"181",181,180,23752496,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",1.453,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.016854767,TRUE,0,"Middle Fork Reach D"
"182",182,181,23752498,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",0.245,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.002884854,TRUE,0,"Middle Fork Reach D"
"183",183,182,23752500,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",1.649,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.018542219,TRUE,0,"Middle Fork Reach D"
"184",184,183,23752502,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",0.272,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.003025565,TRUE,0,"Middle Fork Reach D"
"185",185,184,23752504,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",0.259,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.003185624,TRUE,0,"Middle Fork Reach D"
"186",186,185,23752506,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",1.054,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.011479067,TRUE,0,"Middle Fork Reach D"
"187",187,186,23752508,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",1.6,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.018470247,TRUE,0,"Middle Fork Reach D"
"188",188,187,23752510,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",1.131,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.013115115,TRUE,0,"Middle Fork Reach D"
"189",189,188,23752512,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",0.576,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.00663226,TRUE,0,"Middle Fork Reach D"
"190",190,189,23752514,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",0.508,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.005909151,TRUE,0,"Middle Fork Reach D"
"191",191,190,23752516,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",0.137,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.001710236,TRUE,0,"Middle Fork Reach D"
"192",192,191,23752518,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",0.565,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.006538418,TRUE,0,"Middle Fork Reach D"
"193",193,192,23752520,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",1.825,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.020260262,TRUE,0,"Middle Fork Reach D"
"194",194,193,23752522,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",0.077,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.000930907,TRUE,0,"Middle Fork Reach D"
"195",195,194,23752532,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",0.913,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.010743283,TRUE,0,"Middle Fork Reach D"
"196",196,195,23752534,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",1.122,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.013163472,TRUE,0,"Middle Fork Reach D"
"197",197,196,23752536,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",0.419,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.004946159,TRUE,0,"Middle Fork Reach D"
"198",198,197,23752548,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",0.049,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.00044071,TRUE,0,"Middle Fork Reach D"
"199",199,198,23752550,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",4.008,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.046784351,TRUE,0,"Middle Fork Reach D"
"200",200,199,23752552,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",0.676,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.007113868,TRUE,0,"Middle Fork Reach D"
"201",201,200,23752554,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",0.408,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.004730438,TRUE,0,"Middle Fork Reach D"
"202",202,201,23752556,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",1.776,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.02149273,TRUE,0,"Middle Fork Reach D"
"203",203,202,23752558,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",1.819,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.020144052,TRUE,0,"Middle Fork Reach D"
"204",204,203,23752560,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",3.296,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.033400424,TRUE,0,"Middle Fork Reach D"
"205",205,204,23752562,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",1.46,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.014607448,TRUE,0,"Middle Fork Reach D"
"206",206,205,23752564,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",0.275,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.002566443,TRUE,0,"Middle Fork Reach D"
"207",207,206,23752566,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",4.071,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.040081467,TRUE,0,"Middle Fork Reach D"
"208",208,207,947090051,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",4.359,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.052032164,TRUE,0,"Middle Fork Reach D"
"209",209,208,947090052,"2/13/01 0:00","Medium",1146981,"North Fork Middle Fork Willamette River",1.168,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.052032164,TRUE,0,"Middle Fork Reach D"
"210",210,209,23752608,"2/13/01 0:00","Medium",1152471,"Winberry Creek",3.489,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.039118408,TRUE,0,"Middle Fork Reach C"
"211",211,210,23752610,"2/13/01 0:00","Medium",1152471,"Winberry Creek",4.037,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.048052152,TRUE,0,"Middle Fork Reach C"
"212",212,211,23752612,"2/13/01 0:00","Medium",1150046,"South Fork Winberry Creek",0.228,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.002360683,TRUE,0,"Middle Fork Reach C"
"213",213,212,23752614,"2/13/01 0:00","Medium",1150046,"South Fork Winberry Creek",4.693,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.048723884,TRUE,0,"Middle Fork Reach C"
"214",214,213,23752616,"2/13/01 0:00","Medium",1150046,"South Fork Winberry Creek",2.388,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.027325546,TRUE,0,"Middle Fork Reach C"
"215",215,214,23752618,"2/13/01 0:00","Medium",1150046,"South Fork Winberry Creek",0.637,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.007671193,TRUE,0,"Middle Fork Reach C"
"216",216,215,23752620,"2/13/01 0:00","Medium",1150046,"South Fork Winberry Creek",7.286,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.08561373,TRUE,0,"Middle Fork Reach C"
"217",217,216,23752630,"2/13/01 0:00","Medium",1141982,"Fall Creek",0.623,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.007741798,TRUE,0,"Middle Fork Reach C"
"218",218,217,23752632,"2/13/01 0:00","Medium",1141982,"Fall Creek",0.972,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.012003052,TRUE,0,"Middle Fork Reach C"
"219",219,218,23752634,"2/13/01 0:00","Medium",1141982,"Fall Creek",1.157,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.013132294,TRUE,0,"Middle Fork Reach C"
"220",220,219,23752636,"2/13/01 0:00","Medium",1141982,"Fall Creek",0.94,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.010543727,TRUE,0,"Middle Fork Reach C"
"221",221,220,23752638,"2/13/01 0:00","Medium",1141982,"Fall Creek",0.917,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.010389866,TRUE,0,"Middle Fork Reach C"
"222",222,221,23752640,"2/13/01 0:00","Medium",1141982,"Fall Creek",2.918,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.032786768,TRUE,0,"Middle Fork Reach C"
"223",223,222,23752642,"2/13/01 0:00","Medium",1141982,"Fall Creek",0.306,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.003782021,TRUE,0,"Middle Fork Reach C"
"224",224,223,23752644,"2/13/01 0:00","Medium",1141982,"Fall Creek",1.815,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.021820617,TRUE,0,"Middle Fork Reach C"
"225",225,224,23752646,"2/13/01 0:00","Medium",1141982,"Fall Creek",1.173,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.01384934,TRUE,0,"Middle Fork Reach C"
"226",226,225,23752648,"2/13/01 0:00","Medium",1141982,"Fall Creek",0.506,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.006315918,TRUE,0,"Middle Fork Reach C"
"227",227,226,23752650,"2/13/01 0:00","Medium",1141982,"Fall Creek",1.076,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.012873775,TRUE,0,"Middle Fork Reach C"
"228",228,227,23752662,"2/13/01 0:00","Medium",1141982,"Fall Creek",0.655,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.007187598,TRUE,0,"Middle Fork Reach C"
"229",229,228,23752664,"2/13/01 0:00","Medium",1141982,"Fall Creek",0.436,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.005065958,TRUE,0,"Middle Fork Reach C"
"230",230,229,23752666,"2/13/01 0:00","Medium",1141982,"Fall Creek",2.285,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.026408463,TRUE,0,"Middle Fork Reach C"
"231",231,230,23752668,"2/13/01 0:00","Medium",1141982,"Fall Creek",2.28,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.027128744,TRUE,0,"Middle Fork Reach C"
"232",232,231,23752670,"2/13/01 0:00","Medium",1141982,"Fall Creek",1.748,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.021466264,TRUE,0,"Middle Fork Reach C"
"233",233,232,23752672,"2/13/01 0:00","Medium",1141982,"Fall Creek",1.001,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.011883387,TRUE,0,"Middle Fork Reach C"
"234",234,233,23752674,"2/13/01 0:00","Medium",1141982,"Fall Creek",1.139,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.013129016,TRUE,0,"Middle Fork Reach C"
"235",235,234,23752676,"2/13/01 0:00","Medium",1141982,"Fall Creek",1.445,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.017542664,TRUE,0,"Middle Fork Reach C"
"236",236,235,23752678,"2/13/01 0:00","Medium",1141982,"Fall Creek",2.158,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.024930188,TRUE,0,"Middle Fork Reach C"
"237",237,236,23752680,"2/13/01 0:00","Medium",1141982,"Fall Creek",0.781,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.009354959,TRUE,0,"Middle Fork Reach C"
"238",238,237,23752688,"2/13/01 0:00","Medium",1141982,"Fall Creek",0.945,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.009803599,TRUE,0,"Middle Fork Reach C"
"239",239,238,23752690,"2/13/01 0:00","Medium",1141982,"Fall Creek",2.102,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.025939529,TRUE,0,"Middle Fork Reach C"
"240",240,239,23752692,"2/13/01 0:00","Medium",1141982,"Fall Creek",2.103,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.024496031,TRUE,0,"Middle Fork Reach C"
"241",241,240,23753946,"2/13/01 0:00","Medium",1143605,"Hills Creek",0.069,1.709e+13,"With Digitized",0,"StreamRiver",46003,0.000640187,TRUE,0,"Middle Fork Reach E"
"242",242,241,23753948,"2/13/01 0:00","Medium",1143605,"Hills Creek",0.095,1.709e+13,"With Digitized",0,"StreamRiver",46003,0.00089249,TRUE,0,"Middle Fork Reach E"
"243",243,242,23751944,"2/13/01 0:00","Medium",1146168,"Middle Fork Willamette River",0.435,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.004550675,TRUE,0,"Middle Fork Reach D"
"244",244,243,23751878,"2/13/01 0:00","Medium",1146168,"Middle Fork Willamette River",0.512,1.709e+13,"With Digitized",23756234,"ArtificialPath",55800,0.006194583,TRUE,0,"Middle Fork Migration"
"245",245,244,23752598,"2/13/01 0:00","Medium",1141982,"Fall Creek",5.892,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.068860127,TRUE,0,"Middle Fork Reach B"
"246",246,245,23751848,"2/13/01 0:00","Medium",1146168,"Middle Fork Willamette River",0.25,1.709e+13,"With Digitized",23756176,"ArtificialPath",55800,0.003090855,TRUE,0,"Middle Fork Migration"
"247",247,246,23752596,"2/13/01 0:00","Medium",1141982,"Fall Creek",5.265,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.05967888,TRUE,0,"Middle Fork Reach B"
"248",248,247,23751772,"2/13/01 0:00","Medium",1146168,"Middle Fork Willamette River",0.245,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.003054491,TRUE,0,"Middle Fork Reach A"
"249",249,248,23751794,"2/13/01 0:00","Medium",1146168,"Middle Fork Willamette River",0.045,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.000539965,TRUE,0,"Middle Fork Reach A"
"250",250,249,25018631,"2/13/01 0:00","Medium",1146168,"Middle Fork Willamette River",0.022,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.000232145,TRUE,0,"Middle Fork Reach A"
"251",251,250,23752226,"2/13/01 0:00","Medium",1143605,"Hills Creek",1.081,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.010987617,TRUE,0,"Middle Fork Reach E"
